Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
GO_Biological_Process_2018	response to metal ion (GO:0010038)	1/17	0.10497640916204677	0.11917040251353478	0.3865564040478584	0.448940146487859	-0.8374176325726261	1.887555781250676	MET30
GO_Biological_Process_2018	nucleocytoplasmic transport (GO:0006913)	1/19	0.11658402465244236	0.13087287447056906	0.4190425360076656	0.4783970028642754	-0.86225932337968	1.8531186099741477	MAD1
GO_Biological_Process_2018	negative regulation of chromatin silencing (GO:0031936)	1/27	0.16153947917888709	0.17176889210842083	0.5327779523371662	0.5710359435954199	-0.9933069324010252	1.8108042126022608	MCM5
GO_Biological_Process_2018	cellular cation homeostasis (GO:0030003)	1/20	0.12233168876430252	0.13543865541762065	0.43463952099546455	0.4892729803384698	-0.8614280383962571	1.8098768162415468	PHO80
GO_Biological_Process_2018	positive regulation of supramolecular fiber organization (GO:1902905)	1/20	0.12233168876430252	0.13543865541762065	0.43463952099546455	0.4892729803384698	-0.8442366193956222	1.7737573154815416	DAM1
GO_Biological_Process_2018	heterocycle biosynthetic process (GO:0018130)	1/22	0.13371592612849476	0.14683247474055425	0.46459775961540917	0.5172179478591437	-0.8737332342056061	1.7579841926180215	PHO2
GO_Biological_Process_2018	cellular response to heat (GO:0034605)	2/72	0.07986380445252243	0.0978089813305024	0.5937958497405116	0.6264390770822672	-0.6929873608806384	1.7514788053221149	SWI6;SWI4
GO_Biological_Process_2018	telomere maintenance via telomere lengthening (GO:0010833)	1/19	0.11658402465244236	0.13087287447056906	0.4190425360076656	0.4783970028642754	-0.8104836237868976	1.7418452263663629	LCD1
GO_Biological_Process_2018	transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery (GO:0000972)	1/23	0.13935297336953748	0.1521930847369203	0.4789807019295647	0.5317609445664315	-0.8761684133941388	1.726704684452644	SCC2
GO_Biological_Process_2018	homologous chromosome segregation (GO:0045143)	1/24	0.14495361977754717	0.15788191559554463	0.49298017899646235	0.5443041428371902	-0.8879998517841459	1.7150309225273568	CDC55
GO_Biological_Process_2018	positive regulation of hydrolase activity (GO:0051345)	1/31	0.18315832877127655	0.1932272421330484	0.5810590384696125	0.6178543337816729	-1.0034417921672898	1.703246428532975	CDC5
GO_Biological_Process_2018	purine-containing compound biosynthetic process (GO:0072522)	1/21	0.1280422433467319	0.14137266868146012	0.4498209326962986	0.5035495441016895	-0.8269439678155567	1.6996965325868838	PHO2
GO_Biological_Process_2018	establishment of mitotic spindle localization (GO:0040001)	1/19	0.11658402465244236	0.13087287447056906	0.4190425360076656	0.4783970028642754	-0.7886335789783191	1.694886354985489	TEM1
GO_Biological_Process_2018	positive regulation of gene expression (GO:0010628)	1/25	0.1505180986250216	0.1621892880905982	0.5066063366933355	0.5517901451011193	-0.8859118715597204	1.6776264572506652	CDC28
GO_Biological_Process_2018	RNA-dependent DNA biosynthetic process (GO:0006278)	1/22	0.13371592612849476	0.14683247474055425	0.46459775961540917	0.5172179478591437	-0.8337787724555541	1.677594309949756	LCD1
GO_Biological_Process_2018	nuclear migration (GO:0007097)	1/20	0.12233168876430252	0.13543865541762065	0.43463952099546455	0.4892729803384698	-0.7693994792065426	1.6165230498379517	SLK19
GO_Biological_Process_2018	macromolecular complex assembly (GO:0065003)	1/25	0.1505180986250216	0.1621892880905982	0.5066063366933355	0.5517901451011193	-0.8366488207942147	1.5843384000722556	SKP1
GO_Biological_Process_2018	protein localization to organelle (GO:0033365)	1/26	0.15604664166075025	0.16725211858851685	0.5198690544679906	0.5616815789560329	-0.8459734507460277	1.5714805624740282	CDC28
GO_Biological_Process_2018	activation of protein kinase activity (GO:0032147)	1/20	0.12233168876430252	0.13543865541762065	0.43463952099546455	0.4892729803384698	-0.7391523000504868	1.5529731468034884	CDC15
GO_Biological_Process_2018	cellular macromolecule biosynthetic process (GO:0034645)	2/80	0.09554005308341221	0.11192628311806721	0.6499833890136743	0.6768560872674697	-0.6585389827716229	1.5463876373178738	MEC1;MRC1
GO_Biological_Process_2018	aromatic compound biosynthetic process (GO:0019438)	1/25	0.1505180986250216	0.1621892880905982	0.5066063366933355	0.5517901451011193	-0.7821862052396882	1.4812040729246982	PHO2
GO_Biological_Process_2018	organic cyclic compound biosynthetic process (GO:1901362)	1/27	0.16153947917888709	0.17176889210842083	0.5327779523371662	0.5710359435954199	-0.7999115061421915	1.458243245650185	PHO2
GO_Biological_Process_2018	protein-DNA complex assembly (GO:0065004)	1/25	0.1505180986250216	0.1621892880905982	0.5066063366933355	0.5517901451011193	-0.7605644362117693	1.4402595355070678	BUB1
GO_Biological_Process_2018	cellular macromolecular complex assembly (GO:0034622)	1/30	0.17780603959651067	0.1880730550062828	0.5694741758632664	0.607137811833059	-0.7600752899296864	1.3126971412517927	SKP1
GO_Biological_Process_2018	cellular metal ion homeostasis (GO:0006875)	1/27	0.16153947917888709	0.17176889210842083	0.5327779523371662	0.5710359435954199	-0.6881748260685601	1.254546639516125	PHO80
GO_Biological_Process_2018	negative regulation of translation (GO:0017148)	1/33	0.19375940119180543	0.2022928463220144	0.6033088204868595	0.6331600381671989	-0.7226526982743341	1.1859728687231517	SKP1
GO_Biological_Process_2018	vacuole organization (GO:0007033)	1/32	0.18847604209364566	0.1978016795930708	0.5923345202187987	0.6264390770822672	-0.7058125032311063	1.1778488790607606	CLN3
GO_Biological_Process_2018	negative regulation of gene expression (GO:0010629)	1/33	0.19375940119180543	0.2022928463220144	0.6033088204868595	0.6331600381671989	-0.6988847239854935	1.1469663408040192	CDC28
GO_Biological_Process_2018	alpha-amino acid biosynthetic process (GO:1901607)	1/35	0.20422393625228197	0.2126673031257614	0.6243856014839657	0.6535776555793198	-0.7006463628776769	1.1130034844274337	PHO2
GO_Biological_Process_2018	double-strand break repair via nonhomologous end joining (GO:0006303)	1/30	0.17780603959651067	0.1880730550062828	0.5694741758632664	0.607137811833059	-0.6283727445066064	1.0852386813294146	CDC28
GO_Biological_Process_2018	ATP-dependent chromatin remodeling (GO:0043044)	1/36	0.20940554849820953	0.2175011238267486	0.6345034251265202	0.662447876492196	-0.6906681056481824	1.079847485279971	TUP1
GO_Biological_Process_2018	non-recombinational repair (GO:0000726)	1/32	0.18847604209364566	0.1978016795930708	0.5923345202187987	0.6264390770822672	-0.6424215512370555	1.0720630486780711	CDC28
GO_Biological_Process_2018	protein transport (GO:0015031)	2/100	0.1379298424564531	0.15104816986399616	0.7636233294182005	0.7830539484873662	-0.5362366250227505	1.062290176109335	TEM1;BUB2
GO_Biological_Process_2018	Ras protein signal transduction (GO:0007265)	1/41	0.23481565785140626	0.24264284644645298	0.6811759866148087	0.7056913177526166	-0.7218957229471639	1.0459940615957224	TEM1
GO_Biological_Process_2018	nucleus organization (GO:0006997)	1/38	0.2196685426557433	0.22757435138885476	0.6539347938870953	0.6792157781868543	-0.671427893941533	1.0176399470624566	NET1
GO_Biological_Process_2018	replicative cell aging (GO:0001302)	1/42	0.23979957310106825	0.24652864275441466	0.6897748362203546	0.7109443964112605	-0.6637995948409978	0.9478738373244116	FOB1
GO_Biological_Process_2018	regulation of cellular component organization (GO:0051128)	1/42	0.23979957310106825	0.24652864275441466	0.6897748362203546	0.7109443964112605	-0.6433828250189029	0.9187196737674512	SKP1
GO_Biological_Process_2018	regulation of nucleic acid-templated transcription (GO:1903506)	1/46	0.2594151546367352	0.26601604915675414	0.7219289153489242	0.7421871247082052	-0.5476921839683039	0.7390150775857257	HSL7
GO_Biological_Process_2018	intracellular protein transport (GO:0006886)	2/161	0.28145388501585517	0.2878830346735776	0.9370053041356671	0.9487767275544572	-0.4736543264757992	0.6004926382593977	TEM1;BUB2
GO_Biological_Process_2018	post-Golgi vesicle-mediated transport (GO:0006892)	1/71	0.3711240357846606	0.3776843091444903	0.8599666182890762	0.8773836637227784	-0.5964793565785101	0.5912416379392281	CDC28
GO_Biological_Process_2018	macroautophagy (GO:0016236)	1/68	0.35865621229903777	0.36592013558610675	0.8479220476136233	0.8672908253509902	-0.5543540420838458	0.5684296318286501	BUB1
GO_Biological_Process_2018	histone modification (GO:0016570)	1/81	0.41097186407797864	0.41718302575170146	0.8936795458738771	0.9094769115837692	-0.4965153374145983	0.4415165936932097	MEC1
GO_Biological_Process_2018	maturation of SSU-rRNA (GO:0030490)	1/87	0.43366709903677153	0.4391151781703992	0.90989991811881	0.9236515541609072	-0.492546734321465	0.4115120058747769	CDC4
GO_Biological_Process_2018	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000462)	1/105	0.4966754862582832	0.5016546891280406	0.9452360134827442	0.9547120637432224	-0.4579269855399857	0.3204657355126284	CDC4
GO_Biological_Process_2018	mRNA processing (GO:0006397)	1/128	0.5671595304926279	0.5714132269713227	0.9710944761834196	0.978377684754796	-0.5495879226880067	0.31167936568115884	CDC28
GO_Biological_Process_2018	fungal-type cell wall organization (GO:0031505)	1/150	0.625385044445462	0.6269407286356249	0.9843598881670733	0.9868085446052999	-0.44544722115526747	0.20908746791382146	PHO85
GO_Biological_Process_2018	Golgi vesicle transport (GO:0048193)	1/135	0.5865987169452543	0.5895243963315151	0.9762181081936225	0.9810870264389772	-0.33677421036684113	0.1796401829525979	CDC28
GO_Biological_Process_2018	vesicle-mediated transport (GO:0016192)	1/213	0.7525280379800805	0.7525280379800805	0.9973497394365646	0.9973497394365646	-0.32825481294374065	0.09332843129318287	LTE1
