source	target	score	edge type
Wdr1	Rab5c	0.445403188134077	PPI
Cav3	Bag2	0.445403188134077	PPI
Git1	Sv2a	0.445403188134077	PPI
Git1	Asap1	0.445403188134077	PPI
Csf1	Rock2	0.445403188134077	PPI
Csf1	Myo1g	0.445403188134077	PPI
Csf1	Myh10	0.445403188134077	PPI
Med1	Kat2a	0.445403188134077	PPI
Aff1	Cdk9	0.445403188134077	PPI
Cav3	Flnc	0.445403188134077	PPI
Fmr1	Scrib	0.445403188134077	PPI
Irs1	Snd1	0.445403188134077	PPI
Fmr1	Pcm1	0.445403188134077	PPI
Fmr1	Safb2	0.445403188134077	PPI
Dmd	Eif3a	0.445403188134077	PPI
Csf1	Myo1c	0.445403188134077	PPI
Taf10	Kat2a	0.445403188134077	PPI
Cav3	Actn4	0.445403188134077	PPI
Fmr1	Hdac2	0.445403188134077	PPI
Fmr1	Dvl2	0.445403188134077	PPI
Cnot7	Cnot1	0.445403188134077	PPI
Cav3	Ktn1	0.445403188134077	PPI
Trrap	Taf10	0.445403188134077	PPI
Abr	Rab38	0.445403188134077	PPI
Cox15	Sfxn1	0.445403188134077	PPI
Fmr1	Pura	0.445403188134077	PPI
Cox15	Nop56	0.445403188134077	PPI
Fmr1	Arf3	0.445403188134077	PPI
Fmr1	Tra2b	0.445403188134077	PPI
Fmr1	Ncor1	0.445403188134077	PPI
Fmr1	Sin3b	0.445403188134077	PPI
Fmr1	Ddx3x	0.445403188134077	PPI
Fmr1	Pkp4	0.445403188134077	PPI
Fmr1	Fxr2	0.445403188134077	PPI
Rab35	Rab1b	0.445403188134077	PPI
Cav3	Arf4	0.445403188134077	PPI
Cav3	Vdac1	0.445403188134077	PPI
Mcm3	Zap70	0.445403188134077	PPI
Hmga2	Rbm4	0.445403188134077	PPI
Ank2	Ehd1	0.445403188134077	PPI
Hmga2	Arf4	0.445403188134077	PPI
Hmga2	Atm	0.445403188134077	PPI
Hmga2	Uaca	0.445403188134077	PPI
Hmga2	Rfc3	0.445403188134077	PPI
Hmga2	Rfc5	0.445403188134077	PPI
Hmga2	Gnai3	0.445403188134077	PPI
Hmga2	Palld	0.445403188134077	PPI
Rab4a	Rab26	0.445403188134077	PPI
Ly9	Rab38	0.445403188134077	PPI
Prdx2	Dnm1l	0.445403188134077	PPI
Irs1	Rfc3	0.445403188134077	PPI
Top1	Vdac1	0.445403188134077	PPI
Irs1	Flot2	0.445403188134077	PPI
Pcgf2	Phc3	0.445403188134077	PPI
Leo1	Xpo7	0.445403188134077	PPI
Nr4a1	Actb	0.445403188134077	PPI
Fxr1	Fxr2	0.445403188134077	PPI
Cdk9	Med4	0.445403188134077	PPI
Pcbp2	Xpo7	0.445403188134077	PPI
Jak3	Sh2b1	0.445403188134077	PPI
Rab3d	Rab3c	0.445403188134077	PPI
Srsf1	Xpo7	0.445403188134077	PPI
Srsf1	Ccnt1	0.445403188134077	PPI
Vdac1	Dlg4	0.445403188134077	PPI
Lck	Cd44	0.445403188134077	PPI
Ncor1	Fxr1	0.445403188134077	PPI
Grb2	Peak1	0.445403188134077	PPI
Wdr1	Rab4b	0.445403188134077	PPI
Rab21	Tkt	0.445403188134077	PPI
Eea1	Rab31	0.445403188134077	PPI
Stag3	Rad21	0.445403188134077	PPI
Top1	Cox15	0.445403188134077	PPI
Akap8	Xpo7	0.445403188134077	PPI
Csf1	Myh9	0.445403188134077	PPI
Aff3	Cdk9	0.445403188134077	PPI
Myef2	Xpo7	0.445403188134077	PPI
Gpc3	Rab38	0.445403188134077	PPI
Ago2	Dhx30	0.445403188134077	PPI
Pwp1	Xpo7	0.445403188134077	PPI
Srsf9	Xpo7	0.445403188134077	PPI
Mlkl	Xpo7	0.445403188134077	PPI
Myef2	Trpm7	0.445403188134077	PPI
Ehd2	Ank2	0.445403188134077	PPI
Dlg4	Synj1	0.445403188134077	PPI
Rab4b	Limd1	0.445403188134077	PPI
Rab3d	Rab43	0.445403188134077	PPI
Ppia	Vdac1	0.445403188134077	PPI
Dmd	Arf1	0.445403188134077	PPI
Larp7	Srsf2	0.445403188134077	PPI
Snd1	Xpo7	0.445403188134077	PPI
Dmd	Cav1	0.445403188134077	PPI
Grb2	Elmo2	0.445403188134077	PPI
Vdac2	Vdac1	0.445403188134077	PPI
Fmr1	Nedd4	0.445403188134077	PPI
Ctr9	Xpo7	0.445403188134077	PPI
Fmr1	Nsf	0.445403188134077	PPI
Fmr1	Stip1	0.445403188134077	PPI
Hmga2	Cdc42	0.445403188134077	PPI
Fmr1	Dlg4	0.445403188134077	PPI
Fmr1	Nisch	0.445403188134077	PPI
Fmr1	Gsk3b	0.445403188134077	PPI
Xpo1	Trpm7	0.445403188134077	PPI
Cav3	Arf1	0.445403188134077	PPI
Cav3	Vdac2	0.445403188134077	PPI
Lamb1	Cav3	0.445403188134077	PPI
Cav3	Actn1	0.445403188134077	PPI
Ubr5	Rab5a	0.445403188134077	PPI
Lrrk2	Plec	0.445403188134077	PPI
Lrrk2	Myo1d	0.445403188134077	PPI
Lrrk2	Rai14	0.445403188134077	PPI
Srsf7	Xpo7	0.445403188134077	PPI
Hmga2	Atf1	0.445403188134077	PPI
Hmga2	Smad2	0.445403188134077	PPI
Hmga2	Vrk3	0.445403188134077	PPI
Bbs2	Bbs5	0.445403188134077	PPI
Wdr55	Xpo7	0.445403188134077	PPI
Hmga2	Arl2	0.445403188134077	PPI
Hmga2	Kdm2a	0.445403188134077	PPI
Gria2	Atad1	0.445403188134077	PPI
Rab3d	Rab3b	0.445403188134077	PPI
Rab5c	Pi4kb	0.445403188134077	PPI
Irs1	Ipo8	0.445403188134077	PPI
Srrm1	Cdk9	0.445403188134077	PPI
Fas	Sdha	0.445403188134077	PPI
Fmr1	Top3b	0.445403188134077	PPI
Fmr1	Akap9	0.445403188134077	PPI
Fmr1	Wdfy3	0.445403188134077	PPI
Srpk1	Cox15	0.445403188134077	PPI
Fmr1	Ripk2	0.445403188134077	PPI
Rab3d	Rab3a	0.445403188134077	PPI
Rab3d	Rab35	0.445403188134077	PPI
Grb2	Dock1	0.445403188134077	PPI
Cdv3	Xpo7	0.445403188134077	PPI
Thoc6	Xpo7	0.445403188134077	PPI
Ppm1g	Xpo7	0.445403188134077	PPI
Znrf3	Rspo2	0.445403188134077	PPI
Rab34	Rab5a	0.445403188134077	PPI
Fmr1	Git1	0.445403188134077	PPI
Abcf1	Toe1	0.445403188134077	PPI
Hook2	Rab38	0.445403188134077	PPI
Nanog	Kmt2c	0.445403188134077	PPI
Nanog	Rcor1	0.445403188134077	PPI
Tnpo1	Rab38	0.445403188134077	PPI
Kdm4a	Trpm7	0.445403188134077	PPI
Dock8	Rab5a	0.445403188134077	PPI
Nav1	Xpo7	0.445403188134077	PPI
Rab38	Rnf17	0.445403188134077	PPI
Rab4b	Vps35	0.445403188134077	PPI
Cav3	Cand1	0.445403188134077	PPI
Rbm8a	Xpo7	0.445403188134077	PPI
Rab4a	Rab1b	0.445403188134077	PPI
Fmr1	Ehmt2	0.445403188134077	PPI
Park7	Tmod2	0.445403188134077	PPI
Rab38	Arap3	0.445403188134077	PPI
Cd3d	Zap70	0.445403188134077	PPI
Actn4	Dlg4	0.445403188134077	PPI
Larp7	Srsf1	0.445403188134077	PPI
Ell2	Cdk9	0.445403188134077	PPI
Abcf1	Mlkl	0.445403188134077	PPI
Rab38	Rad18	0.445403188134077	PPI
Pml	Xpo7	0.445403188134077	PPI
Rab8a	Rab3c	0.445403188134077	PPI
Ddx5	Trpm7	0.445403188134077	PPI
Ddx5	Xpo7	0.445403188134077	PPI
Fmr1	Cdc5l	0.445403188134077	PPI
Csf1	Myo5a	0.445403188134077	PPI
Irs1	Epha2	0.445403188134077	PPI
Irs1	Cand1	0.445403188134077	PPI
Ago3	Ago2	0.445403188134077	PPI
Larp7	Cdk9	0.445403188134077	PPI
Epc2	Dmap1	0.445403188134077	PPI
Ank2	Ehd4	0.445403188134077	PPI
Arpc4	Lrrk2	0.445403188134077	PPI
Rab4a	Vps35	0.445403188134077	PPI
Cutc	Xpo7	0.445403188134077	PPI
Wdr1	Rab19	0.445403188134077	PPI
Lmx1b	Cmya5	0.445403188134077	PPI
Lmx1b	Myo1c	0.445403188134077	PPI
Hmga2	Riok2	0.445403188134077	PPI
Rac2	Xpo7	0.445403188134077	PPI
Kcnq1	Rbm14	0.445403188134077	PPI
Cd44	Rab38	0.445403188134077	PPI
Sdha	Sfxn1	0.445403188134077	PPI
Ap3d1	Ift27	0.445403188134077	PPI
Casp6	Cryab	0.445403188134077	PPI
Ddb1	Dcaf8	0.445403188134077	PPI
Sept7	Sept6	0.445403188134077	PPI
Eif3a	Xpo7	0.445403188134077	PPI
Ddx6	Xpo7	0.445403188134077	PPI
Stx7	Vamp2	0.445403188134077	PPI
Ncoa3	Fmr1	0.445403188134077	PPI
Gnai2	Lrrk2	0.445403188134077	PPI
Gnai2	Dlg4	0.445403188134077	PPI
Fmr1	Nosip	0.445403188134077	PPI
Casp1	Panx1	0.445403188134077	PPI
Rab5c	Rab5a	0.445403188134077	PPI
Ilk	Bag2	0.445403188134077	PPI
Ddx6	Trpm7	0.445403188134077	PPI
Faf1	Xpo7	0.445403188134077	PPI
Atad5	Cdk9	0.445403188134077	PPI
Fmr1	Pard3	0.445403188134077	PPI
Rab3a	Vps35	0.445403188134077	PPI
Scimp	Grb2	0.445403188134077	PPI
Trrap	Taf12	0.445403188134077	PPI
Fmr1	Casc3	0.445403188134077	PPI
Smad1	Gtf2i	0.445403188134077	PPI
Irak2	Irak4	0.445403188134077	PPI
Fmr1	Lmo3	0.445403188134077	PPI
Runx1	Cdk9	0.445403188134077	PPI
Rptor	Tsc1	0.445403188134077	PPI
Tnik	Zic2	0.445403188134077	PPI
Stk10	Trpm7	0.445403188134077	PPI
Tnik	Fxr2	0.445403188134077	PPI
Tnik	Adnp	0.445403188134077	PPI
Lat	Vdac1	0.445403188134077	PPI
Ap3d1	Pi4kb	0.445403188134077	PPI
Ap2a1	Cav3	0.445403188134077	PPI
Ap2a1	Dlg4	0.445403188134077	PPI
Ddb1	Xpo7	0.445403188134077	PPI
Cbl	Csk	0.445403188134077	PPI
Agap2	Vapb	0.445403188134077	PPI
Cdc73	Xpo7	0.445403188134077	PPI
Lcp2	Plcg1	0.445403188134077	PPI
Rraga	Xpo7	0.445403188134077	PPI
Cbx3	Hmga2	0.445403188134077	PPI
Pi4kb	Ap3s1	0.445403188134077	PPI
Cbx3	Fmr1	0.445403188134077	PPI
Cbx3	Kdm2b	0.445403188134077	PPI
Lat	Fyn	0.445403188134077	PPI
Fmr1	Usp9x	0.445403188134077	PPI
Fmr1	Ldb1	0.445403188134077	PPI
Insr	Rab24	0.445403188134077	PPI
Lats1	Stk4	0.445403188134077	PPI
Dapk3	Fmr1	0.445403188134077	PPI
Ap2a1	Sgip1	0.445403188134077	PPI
Pdcd6	Hmga2	0.445403188134077	PPI
Fmr1	Ccar2	0.445403188134077	PPI
Sipa1	Herc2	0.445403188134077	PPI
Ilk	Cand1	0.445403188134077	PPI
Ilk	Ipo9	0.445403188134077	PPI
Sesn2	Xpo7	0.445403188134077	PPI
Dhx9	Ago2	0.445403188134077	PPI
Cav3	Flnb	0.445403188134077	PPI
Fmr1	Akap8	0.445403188134077	PPI
Fmr1	Macf1	0.445403188134077	PPI
Actb	Cdk9	0.445403188134077	PPI
Fgf14	Cdk9	0.445403188134077	PPI
Ilk	Wdr1	0.445403188134077	PPI
Akt1	Foxo1	0.445403188134077	PPI
Paf1	Xpo7	0.445403188134077	PPI
Pura	Xpo7	0.445403188134077	PPI
Numbl	Fmr1	0.445403188134077	PPI
Cbx3	Nanog	0.445403188134077	PPI
Stx7	Vti1b	0.445403188134077	PPI
Hcn4	Hcn1	0.445403188134077	PPI
Bin1	Fmr1	0.445403188134077	PPI
Skap1	Lcp2	0.445403188134077	PPI
Kif5c	Fmr1	0.445403188134077	PPI
Aqp2	Vamp2	0.445403188134077	PPI
Capzb	Lrrk2	0.445403188134077	PPI
Zap70	Mcm5	0.445403188134077	PPI
Pex5	Xpo7	0.445403188134077	PPI
Csf1	Opa1	0.445403188134077	PPI
Rab8b	Rab35	0.445403188134077	PPI
Tln1	Kcnq1	0.445403188134077	PPI
Kcnq1	Flna	0.445403188134077	PPI
Zap70	Cblb	0.445403188134077	PPI
Cav3	Flna	0.445403188134077	PPI
Cdk7	Cdk9	0.445403188134077	PPI
Asph	Rab38	0.445403188134077	PPI
Fmr1	Tsc1	0.445403188134077	PPI
Luzp1	Kat2a	0.445403188134077	PPI
Ilk	Rab5b	0.445403188134077	PPI
Myd88	Irak3	0.445403188134077	PPI
Fmr1	Pde2a	0.445403188134077	PPI
Snx27	Trpm7	0.445403188134077	PPI
Fmr1	Ehd3	0.445403188134077	PPI
Fmr1	Bcl9	0.445403188134077	PPI
Fmr1	Itch	0.445403188134077	PPI
Fmr1	Ago2	0.445403188134077	PPI
Fmr1	Mtcl1	0.445403188134077	PPI
Fmr1	Kdm5a	0.445403188134077	PPI
Prdx6	Cav3	0.445403188134077	PPI
Fmr1	Dock7	0.445403188134077	PPI
Cav3	Pygm	0.445403188134077	PPI
Nr4a1	Hdac6	0.445403188134077	PPI
Kcnq1	Ank2	0.445403188134077	PPI
Ptprc	Cbl	0.445403188134077	PPI
Taf3	Ctcf	0.445403188134077	PPI
Luzp1	Med1	0.445403188134077	PPI
Akt1	Wdfy2	0.445403188134077	PPI
Rab24	Carm1	0.445403188134077	PPI
Wdr5	Xpo7	0.445403188134077	PPI
Fmr1	Tcf20	0.445403188134077	PPI
Cul4a	Dcaf8	0.445403188134077	PPI
Trrap	Taf6l	0.445403188134077	PPI
Dock7	Tsc1	0.445403188134077	PPI
Dctn1	Ndel1	0.445403188134077	PPI
Med13	Kat2a	0.445403188134077	PPI
Fmr1	Rbp2	0.445403188134077	PPI
Fmr1	Znfx1	0.445403188134077	PPI
Zap70	Rcc2	0.445403188134077	PPI
Fmr1	Ago1	0.445403188134077	PPI
Cav3	Dnm1l	0.445403188134077	PPI
Fmr1	Tbl1x	0.445403188134077	PPI
Epor	Lyn	0.445403188134077	PPI
C1qb	Grid2	0.445403188134077	PPI
Rab5c	Vps35	0.445403188134077	PPI
Irs1	Aff3	0.445403188134077	PPI
Rab6a	Pdcl3	0.445403188134077	PPI
Rab6a	Rab6b	0.445403188134077	PPI
Fmr1	Herc2	0.445403188134077	PPI
Nr2c2	Tab2	0.445403188134077	PPI
Lat	Cbl	0.445403188134077	PPI
Cav3	Ehd1	0.445403188134077	PPI
Ap2a2	Cav3	0.445403188134077	PPI
Nr4a1	Gtf2i	0.445403188134077	PPI
Myh11	Dnm1l	0.445403188134077	PPI
Ilk	Rab38	0.445403188134077	PPI
Nfkb1	Rab3a	0.445403188134077	PPI
Zap70	Psme3	0.445403188134077	PPI
Zap70	Dock2	0.445403188134077	PPI
Lyar	Cdk9	0.445403188134077	PPI
Zap70	Cd6	0.445403188134077	PPI
Kif2a	Fmr1	0.445403188134077	PPI
Ube3a	Herc2	0.445403188134077	PPI
Hmga2	Srrm2	0.445403188134077	PPI
Edc4	Ago2	0.445403188134077	PPI
Nek9	Xpo7	0.445403188134077	PPI
Zap70	Grb2	0.445403188134077	PPI
Agap2	Macf1	0.445403188134077	PPI
Hmga2	Psip1	0.445403188134077	PPI
Ncoa1	Nr1h3	0.445403188134077	PPI
Dmxl2	Wdr7	0.445403188134077	PPI
Hmga2	Arpc5	0.445403188134077	PPI
Ldb2	Fmr1	0.445403188134077	PPI
Rab6a	Rab4a	0.445403188134077	PPI
Rab6a	Dlg4	0.445403188134077	PPI
Cdc73	Cdk9	0.445403188134077	PPI
Ret	Gfra1	0.445403188134077	PPI
Ret	Sos1	0.445403188134077	PPI
Ret	Gab1	0.445403188134077	PPI
Rab2a	Rab2b	0.445403188134077	PPI
Lat	Itk	0.445403188134077	PPI
Cav3	Aqp1	0.445403188134077	PPI
B9d2	Ahi1	0.445403188134077	PPI
Aqp2	Vamp3	0.445403188134077	PPI
Zap70	Ly9	0.445403188134077	PPI
Zap70	Cdc37	0.445403188134077	PPI
Tpm2	Lrrk2	0.445403188134077	PPI
Hspb1	Cav3	0.445403188134077	PPI
Cbx4	Pcgf2	0.445403188134077	PPI
Dhx9	Fus	0.445403188134077	PPI
Srpk2	Fmr1	0.445403188134077	PPI
Mnt	Max	0.445403188134077	PPI
Rock1	Trpm7	0.445403188134077	PPI
Prdx3	Cav3	0.445403188134077	PPI
Prdx3	Dlg4	0.445403188134077	PPI
Cbl	Itsn2	0.445403188134077	PPI
Ddx6	Ago2	0.445403188134077	PPI
Terf1	Acd	0.445403188134077	PPI
Kif5a	Fmr1	0.445403188134077	PPI
Kcnq1	Clu	0.445403188134077	PPI
Kcnq1	Matr3	0.445403188134077	PPI
Nck2	Cblb	0.445403188134077	PPI
Cbl	Hmgb2	0.445403188134077	PPI
Mprip	Lrrk2	0.445403188134077	PPI
Cbl	Stat1	0.445403188134077	PPI
Prdx4	Cox15	0.445403188134077	PPI
Cav3	Plec	0.445403188134077	PPI
Cav3	Eci2	0.445403188134077	PPI
Cav3	Ehd4	0.445403188134077	PPI
Cav1	Cav3	0.445403188134077	PPI
Prdx4	Rab9b	0.445403188134077	PPI
Herc2	Tacc3	0.445403188134077	PPI
Trrap	Tada1	0.445403188134077	PPI
Opa1	Lrrk2	0.445403188134077	PPI
Tpm1	Lrrk2	0.445403188134077	PPI
Rab10	Rab35	0.445403188134077	PPI
Rab9b	Tnip1	0.445403188134077	PPI
Rab10	Rab1b	0.445403188134077	PPI
Rab10	Rab13	0.445403188134077	PPI
Fmr1	Wdr47	0.445403188134077	PPI
Fmr1	Zbtb1	0.445403188134077	PPI
Fmr1	Ubap2	0.445403188134077	PPI
Fmr1	Tdrd3	0.445403188134077	PPI
Fmr1	Lmtk3	0.445403188134077	PPI
Fmr1	Tnik	0.445403188134077	PPI
Fmr1	Agap2	0.445403188134077	PPI
Fmr1	Dip2b	0.445403188134077	PPI
Dmd	Fyco1	0.445403188134077	PPI
Arf1	Dlg4	0.445403188134077	PPI
Herc2	Macf1	0.445403188134077	PPI
Rab6b	Rab3c	0.445403188134077	PPI
Cav3	Pygb	0.445403188134077	PPI
Ap2a1	Rab32	0.445403188134077	PPI
Braf	Rab38	0.445403188134077	PPI
Kcnq1	Dnm1l	0.445403188134077	PPI
Csf1	Anxa1	0.445403188134077	PPI
Ccna2	E2f4	0.445403188134077	PPI
Irs1	Ipo9	0.445403188134077	PPI
Cav3	Ehd2	0.445403188134077	PPI
Dmd	Plec	0.445403188134077	PPI
Dmd	Rbmx	0.445403188134077	PPI
Cblb	Itsn2	0.445403188134077	PPI
Aldh2	Rab35	0.445403188134077	PPI
Dmd	Tln2	0.445403188134077	PPI
Cry1	Ddb1	0.445403188134077	PPI
Asph	Rab32	0.445403188134077	PPI
Grn	Kcnq2	0.445403188134077	PPI
Nup88	Xpo7	0.445403188134077	PPI
Fmr1	Rad50	0.445403188134077	PPI
Fmr1	G3bp2	0.445403188134077	PPI
Fmr1	Edc4	0.445403188134077	PPI
Fmr1	Brsk1	0.445403188134077	PPI
Fmr1	Dlg1	0.445403188134077	PPI
Fmr1	Lrp1	0.445403188134077	PPI
Fmr1	Nbea	0.445403188134077	PPI
Fmr1	Aff4	0.445403188134077	PPI
Ddx6	Rc3h1	0.445403188134077	PPI
Spta1	Dmd	0.445403188134077	PPI
Vhl	Cul2	0.445403188134077	PPI
Nsf	Pi4kb	0.445403188134077	PPI
Spta1	Cav3	0.445403188134077	PPI
Smad1	Smad4	0.445403188134077	PPI
Cav3	Txlnb	0.445403188134077	PPI
Cav3	Dtna	0.445403188134077	PPI
Cav3	Atp5h	0.445403188134077	PPI
Cav3	Pkp3	0.445403188134077	PPI
Fmr1	Dlg2	0.445403188134077	PPI
Fmr1	Luzp1	0.445403188134077	PPI
Hmga2	Vrk1	0.445403188134077	PPI
Hmga2	Pxk	0.445403188134077	PPI
Hmga2	Rfc2	0.445403188134077	PPI
Dnm1l	Rnps1	0.445403188134077	PPI
Flnb	B9d1	0.445403188134077	PPI
Clock	Parp1	0.445403188134077	PPI
Paf1	Cdk9	0.445403188134077	PPI
Ilk	Copa	0.445403188134077	PPI
Lrrk2	Tmod3	0.445403188134077	PPI
Dhx9	B9d1	0.445403188134077	PPI
Csf1	Actb	0.445403188134077	PPI
Acd	Tinf2	0.445403188134077	PPI
Iws1	Xpo7	0.445403188134077	PPI
Tln1	Cav3	0.445403188134077	PPI
Arap3	Xpo7	0.445403188134077	PPI
Efna4	Epha1	0.445403188134077	PPI
Hmga2	Baz1b	0.445403188134077	PPI
Lama1	Loxl3	0.445403188134077	PPI
Ilk	Myh10	0.445403188134077	PPI
Ilk	Lrp1	0.445403188134077	PPI
Hmga2	Top2a	0.445403188134077	PPI
Trrap	Taf9	0.445403188134077	PPI
Ptprc	Cd44	0.445403188134077	PPI
Dmd	Strn3	0.445403188134077	PPI
Trrap	Taf5l	0.445403188134077	PPI
Epor	Grb2	0.445403188134077	PPI
Phb	Rab4b	0.445403188134077	PPI
Akt1	Mtor	0.445403188134077	PPI
Vhl	Kif3b	0.445403188134077	PPI
Actb	Dmap1	0.445403188134077	PPI
Sumo1	Xpo7	0.445403188134077	PPI
Kdm6b	Rbbp5	0.445403188134077	PPI
Lrrk2	Myo1c	0.445403188134077	PPI
Kcnq1	Flnc	0.445403188134077	PPI
Hdac2	Rcor1	0.445403188134077	PPI
Cav3	Aifm1	0.445403188134077	PPI
Cblb	Lcp2	0.445403188134077	PPI
Fmr1	Matr3	0.445403188134077	PPI
Hmha1	Rab38	0.445403188134077	PPI
Snx27	Abcf1	0.445403188134077	PPI
Kctd1	Xpo7	0.445403188134077	PPI
Lat	Stat3	0.445403188134077	PPI
Cav3	Mylk3	0.445403188134077	PPI
Cav3	Cav2	0.445403188134077	PPI
Hmga2	Rbm15	0.445403188134077	PPI
Hmga2	Srsf6	0.445403188134077	PPI
Hmga2	Nacc1	0.445403188134077	PPI
Maml1	Cers2	0.43878810375852295	PPI
Cers2	Foxj2	0.43878810375852295	PPI
Tox3	Asb15	0.43878810375852295	PPI
Syne4	Klc4	0.43878810375852295	PPI
Tal1	Lmo3	0.43878810375852295	PPI
Foxp1	Phf2	0.43878810375852295	PPI
Cers2	Ssbp3	0.43878810375852295	PPI
Ssbp3	Asb3	0.43878810375852295	PPI
Cers2	Pygo1	0.43878810375852295	PPI
Rnf41	Cog2	0.43878810375852295	PPI
Syne4	Klc3	0.43878810375852295	PPI
Cers2	Ssbp2	0.43878810375852295	PPI
Cers2	Wwtr1	0.43878810375852295	PPI
Pde6d	Arl3	0.43878810375852295	PPI
Ldb2	Lmo3	0.43878810375852295	PPI
Wsb2	Csf3r	0.43878810375852295	PPI
Wsb1	Csf3r	0.43878810375852295	PPI
Nfe2	Asb1	0.43878810375852295	PPI
Tlx3	Abtb1	0.43878810375852295	PPI
Ldb1	Lmo3	0.43878810375852295	PPI
Csf3r	Fzr1	0.43878810375852295	PPI
Dclk2	Rnf41	0.43878810375852295	PPI
Kdm3b	Rnf41	0.43878810375852295	PPI
Elk4	Dok4	0.43878810375852295	PPI
Enkur	Trpc5	0.43878810375852295	PPI
Klc1	Syne4	0.43878810375852295	PPI
Becn1	Tab3	0.43878810375852295	PPI
Trpc1	Enkur	0.43878810375852295	PPI
Klc2	Syne4	0.43878810375852295	PPI
Cers5	Wwtr1	0.43878810375852295	PPI
Irak1	Lpxn	0.4378635632248929	PPI
Stat3	Mlf2	0.4378635632248929	PPI
Ryr1	Ptn	0.4378635632248929	PPI
Bmpr2	Arrb1	0.4378635632248929	PPI
Hax1	Arrb1	0.4378635632248929	PPI
Parp1	Pdpk1	0.4378635632248929	PPI
Gnpat	Arrb1	0.4378635632248929	PPI
Rac1	Rbm39	0.4378635632248929	PPI
Hmga1	Sufu	0.4378635632248929	PPI
Pak1	Cd47	0.4378635632248929	PPI
Nxn	Cir1	0.4378635632248929	PPI
Irak1	Mdfic	0.4378635632248929	PPI
Ppt1	Pdpk1	0.4378635632248929	PPI
Irak1	Dkk3	0.4378635632248929	PPI
Tmf1	Trnp1	0.4378635632248929	PPI
Ryr1	Cript	0.4378635632248929	PPI
Ryr1	Pdk2	0.4378635632248929	PPI
Irak1	Eea1	0.4378635632248929	PPI
Rnf10	Mylk	0.4378635632248929	PPI
Anxa1	Irak1	0.4378635632248929	PPI
Cebpz	Sufu	0.4378635632248929	PPI
Wasl	Fibp	0.4378635632248929	PPI
Top2a	Pdpk1	0.4378635632248929	PPI
Uba5	Desi1	0.4378635632248929	PPI
Mylk	Syt11	0.4378635632248929	PPI
Traf1	Sike1	0.4378635632248929	PPI
Mlf1	Eif3g	0.4378635632248929	PPI
Fyn	Uck2	0.4378635632248929	PPI
Mylk	Yaf2	0.4378635632248929	PPI
Pcna	Desi1	0.4378635632248929	PPI
Mcf2l	Ccpg1	0.4378635632248929	PPI
Desi1	Gltp	0.4378635632248929	PPI
Rbm3	Desi1	0.4378635632248929	PPI
Mef2c	Acly	0.4378635632248929	PPI
Mef2c	Trip6	0.4378635632248929	PPI
Gnai3	Bag6	0.4378635632248929	PPI
Cap1	Plcg2	0.4378635632248929	PPI
Cry1	Cbs	0.4378635632248929	PPI
Six5	Srf	0.4378635632248929	PPI
Slbp	Desi1	0.4378635632248929	PPI
Nbr1	Plcg2	0.4378635632248929	PPI
Paf1	Pdpk1	0.4378635632248929	PPI
Prdx6	Sufu	0.4378635632248929	PPI
Fli1	Fmr1	0.4378635632248929	PPI
Ubr1	Sos1	0.4378635632248929	PPI
Btbd1	Desi1	0.4378635632248929	PPI
Phb	Desi1	0.4378635632248929	PPI
Sap18	Hmga1	0.4378635632248929	PPI
Stat1	Ing4	0.4378635632248929	PPI
Adk	Desi1	0.4378635632248929	PPI
Zmat3	Traf1	0.4378635632248929	PPI
Top2a	Arrb1	0.4378635632248929	PPI
Numbl	Lnx2	0.436978260328818	PPI
Pde6d	Rab28	0.436978260328818	PPI
Irf3	Grip1	0.436978260328818	PPI
Nanog	Fbxw8	0.436978260328818	PPI
Wdr75	Foxp3	0.436978260328818	PPI
Wdtc1	Yif1a	0.436978260328818	PPI
Flot1	Tfe3	0.436978260328818	PPI
Ephb4	Elf1	0.436978260328818	PPI
Tsr1	Foxp3	0.436978260328818	PPI
Rgl3	Ralb	0.436978260328818	PPI
Wdtc1	Tcaf2	0.436978260328818	PPI
Ap2a1	Tia1	0.436978260328818	PPI
Ap2a1	Eed	0.436978260328818	PPI
Agap2	Nlgn1	0.436978260328818	PPI
Lama1	Eed	0.436978260328818	PPI
Ubc	Ttc23	0.436978260328818	PPI
Flot2	Tfe3	0.436978260328818	PPI
Epn2	Eed	0.436978260328818	PPI
Tia1	Sept6	0.436978260328818	PPI
Ubr1	Use1	0.436978260328818	PPI
Dcc	Agap2	0.436978260328818	PPI
Rhpn2	Eed	0.436978260328818	PPI
Ephb4	Elf2	0.436978260328818	PPI
Wdtc1	Psmd6	0.436978260328818	PPI
Sh2b3	Brcc3	0.436978260328818	PPI
Myl3	Eed	0.436978260328818	PPI
Kif1a	Aplp2	0.436978260328818	PPI
Copb2	Foxp3	0.436978260328818	PPI
Copa	Eed	0.436978260328818	PPI
Gnai2	Pcp2	0.436978260328818	PPI
Myd88	Tmod3	0.436978260328818	PPI
Flot1	Eed	0.436978260328818	PPI
Ap2a2	Tia1	0.436978260328818	PPI
Dab1	Aplp2	0.436978260328818	PPI
Lnx1	Ldb1	0.436978260328818	PPI
Arf3	Eed	0.436978260328818	PPI
Tia1	Idh3a	0.436978260328818	PPI
Inhba	Htra1	0.436978260328818	PPI
Cul4a	Eed	0.436978260328818	PPI
Wdtc1	Tram2	0.436978260328818	PPI
Faf2	Wdtc1	0.436978260328818	PPI
